Título;Descripción;Temática;Categoría;Fecha de inicio;Fecha de fin;Hora inicio;Hora fin;Precio;Colectivo destinatario;Destinatarios;Imagen del evento;Imagen del evento ampliada;Lugar de celebración;Latitud;Longitud;ID Localidad;Nombre Localidad;Código provincia;Nombre Provincia;Calle;CP;Código de la biblioteca;Evento en biblioteca;ID evento;Enlace al contenido;Posicion
Club de lectura de los Viernes;"<p>El club de lectura de los <strong>Viernes </strong>es un club de narrativa que <strong>se reúne quincenalmente en horario de mañana (12:00 h.) </strong>en la Sala de Usos Múltiples (4 Planta) de la Biblioteca de Soria.</p>
<p><strong>&iquest;Qué es un club de lectura?</strong></p>
<p>Es un grupo de personas que leen el mismo libro en casa y posteriormente se reúnen en la Biblioteca para comentarlo.</p>
<p>La Biblioteca es la encargada de proponer los libros de lectura y facilitar un ejemplar a cada componente del club.</p>
<p><strong>&iquest;Cuántos componentes puede tener el Club?</strong></p>
<p>Cada club tiene un <strong>máximo de 18 personas</strong>.<br />
En caso de que el número de solicitudes sea mayor se establecerá una lista de espera por orden de solicitud que irán incorporándose a medida que se produzcan bajas.</p>
<p><strong>Inscripción</strong></p>
<p>En el mostrador de Información (planta baja) o a través de internet rellenando el formulario <a href='https://bibliotecas.jcyl.es/web/es/bibliotecasoria/actividades/clubes-lectura-formulario.html' title='' >'Solicitud de inscripción a clubes de lectura'</a>";Club de lectura;Libros y Lectura;2023-11-10;;12:00 h.;;;;Adultos;"https://datosabiertos.jcyl.es/web/jcyl/binarios/367/216/4,1.png?blobheader=image%2Fgif&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca Pública de Soria;41.76215711684424;-2.4744129180908203;1179469197687;Soria;42;Soria;C/ Nicolás Rabal, 25;42003;BPSOR;SI;1285199918074;https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199918074/Comunicacion;41.762157115906845, -2.4744129180908208
Club de lectura de los Viernes;"<p>El club de lectura de los <strong>Viernes </strong>es un club de narrativa que <strong>se reúne quincenalmente en horario de mañana (12:00 h.) </strong>en la Sala de Usos Múltiples (4 Planta) de la Biblioteca de Soria.</p>
<p><strong>&iquest;Qué es un club de lectura?</strong></p>
<p>Es un grupo de personas que leen el mismo libro en casa y posteriormente se reúnen en la Biblioteca para comentarlo.</p>
<p>La Biblioteca es la encargada de proponer los libros de lectura y facilitar un ejemplar a cada componente del club.</p>
<p><strong>&iquest;Cuántos componentes puede tener el Club?</strong></p>
<p>Cada club tiene un <strong>máximo de 18 personas</strong>.<br />
En caso de que el número de solicitudes sea mayor se establecerá una lista de espera por orden de solicitud que irán incorporándose a medida que se produzcan bajas.</p>
<p><strong>Inscripción</strong></p>
<p>En el mostrador de Información (planta baja) o a través de internet rellenando el formulario <a href='https://bibliotecas.jcyl.es/web/es/bibliotecasoria/actividades/clubes-lectura-formulario.html' title='' >'Solicitud de inscripción a clubes de lectura'</a>";Club de lectura;Libros y Lectura;2024-02-02;;12:00 h.;;;;Adultos;"https://datosabiertos.jcyl.es/web/jcyl/binarios/367/216/4,1.png?blobheader=image%2Fgif&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca Pública de Soria;41.76215711684424;-2.4744129180908203;1179469197687;Soria;42;Soria;C/ Nicolás Rabal, 25;42003;BPSOR;SI;1285199918074;https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199918074/Comunicacion;41.762157115906845, -2.4744129180908208
Club de lectura de los Viernes;"<p>El club de lectura de los <strong>Viernes </strong>es un club de narrativa que <strong>se reúne quincenalmente en horario de mañana (12:00 h.) </strong>en la Sala de Usos Múltiples (4 Planta) de la Biblioteca de Soria.</p>
<p><strong>&iquest;Qué es un club de lectura?</strong></p>
<p>Es un grupo de personas que leen el mismo libro en casa y posteriormente se reúnen en la Biblioteca para comentarlo.</p>
<p>La Biblioteca es la encargada de proponer los libros de lectura y facilitar un ejemplar a cada componente del club.</p>
<p><strong>&iquest;Cuántos componentes puede tener el Club?</strong></p>
<p>Cada club tiene un <strong>máximo de 18 personas</strong>.<br />
En caso de que el número de solicitudes sea mayor se establecerá una lista de espera por orden de solicitud que irán incorporándose a medida que se produzcan bajas.</p>
<p><strong>Inscripción</strong></p>
<p>En el mostrador de Información (planta baja) o a través de internet rellenando el formulario <a href='https://bibliotecas.jcyl.es/web/es/bibliotecasoria/actividades/clubes-lectura-formulario.html' title='' >'Solicitud de inscripción a clubes de lectura'</a>";Club de lectura;Libros y Lectura;2024-02-16;;12:00 h.;;;;Adultos;"https://datosabiertos.jcyl.es/web/jcyl/binarios/367/216/4,1.png?blobheader=image%2Fgif&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca Pública de Soria;41.76215711684424;-2.4744129180908203;1179469197687;Soria;42;Soria;C/ Nicolás Rabal, 25;42003;BPSOR;SI;1285199918074;https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199918074/Comunicacion;41.762157115906845, -2.4744129180908208
Club de lectura de los Viernes;"<p>El club de lectura de los <strong>Viernes </strong>es un club de narrativa que <strong>se reúne quincenalmente en horario de mañana (12:00 h.) </strong>en la Sala de Usos Múltiples (4 Planta) de la Biblioteca de Soria.</p>
<p><strong>&iquest;Qué es un club de lectura?</strong></p>
<p>Es un grupo de personas que leen el mismo libro en casa y posteriormente se reúnen en la Biblioteca para comentarlo.</p>
<p>La Biblioteca es la encargada de proponer los libros de lectura y facilitar un ejemplar a cada componente del club.</p>
<p><strong>&iquest;Cuántos componentes puede tener el Club?</strong></p>
<p>Cada club tiene un <strong>máximo de 18 personas</strong>.<br />
En caso de que el número de solicitudes sea mayor se establecerá una lista de espera por orden de solicitud que irán incorporándose a medida que se produzcan bajas.</p>
<p><strong>Inscripción</strong></p>
<p>En el mostrador de Información (planta baja) o a través de internet rellenando el formulario <a href='https://bibliotecas.jcyl.es/web/es/bibliotecasoria/actividades/clubes-lectura-formulario.html' title='' >'Solicitud de inscripción a clubes de lectura'</a>";Club de lectura;Libros y Lectura;2024-03-15;;12:00 h.;;;;Adultos;"https://datosabiertos.jcyl.es/web/jcyl/binarios/367/216/4,1.png?blobheader=image%2Fgif&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca Pública de Soria;41.76215711684424;-2.4744129180908203;1179469197687;Soria;42;Soria;C/ Nicolás Rabal, 25;42003;BPSOR;SI;1285199918074;https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199918074/Comunicacion;41.762157115906845, -2.4744129180908208
Jugando con los cuentos: El día en que llegaste;"<img src='https://datosabiertos.jcyl.es/web/jcyl/binarios/133/919/D%C3%ADa%20que%20llegaste%20rectangular.bmp?blobheader=application%2Foctet-stream&blobheadername1=Cache-Control&blobheadername2=Expires&blobheadername3=Site&blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&blobheadervalue2=0&blobnocache=true' alt=''>
<p><strong><em>El día en que llegaste, </em></strong>de Reza Dalvand.</p>
<p>Esta historia nos habla de la adopción de Nico, un niño muy risueño y feliz gracias a que sus padres adoptivos le dan todo el amor y el cariño del mundo. Se trata de una dulce historia donde unos padres deciden adoptar a un niño y lo hacen desde la bondad y el cuidado. Un cuento tan tierno como necesario.</p>
<p></p>
<p><strong>Edad</strong>: a partir de 4 años<br />
<strong>Día:</strong> 16 de enero <br />
<strong>Duración</strong>: 60 min.<br />
<strong>Participantes</strong>: 12 niños y niñas<br />
<strong>Lugar</strong>: Sala infantil<br />
<strong>Inscripciones:</strong> a partir del 22 de enero (10:00 h.)<br />
</p>
<p></p>";Cuentacuentos;Libros y Lectura;2024-01-16;;18:30;;;;Público infantil;"https://datosabiertos.jcyl.es/web/jcyl/binarios/453/452/minilectores.jpg?blobheader=image%2Fjpeg&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca de Castilla y León;41.65746311219742;-4.729791283607483;1179469311668;Valladolid;47;Valladolid;Plaza de la Trinidad, 2;47003;BPVAL;SI;1285340845567;https://bibliotecas.jcyl.es/web/jcyl/BibliotecaCastillaYLeon/es/Plantilla100Detalle/1284316773345/Evento/1285340845567/Comunicacion;41.65746311126041, -4.729791283607482
Jugando con los cuentos: La Isla de los Mocos;"<img src='https://datosabiertos.jcyl.es/web/jcyl/binarios/89/1013/Isla%20Mocos%20rectangular.bmp?blobheader=application%2Foctet-stream&blobheadername1=Cache-Control&blobheadername2=Expires&blobheadername3=Site&blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&blobheadervalue2=0&blobnocache=true' alt=''>
<p><strong><em>La Isla de los Mocos, </em></strong>por Alicia Acosta.</p>
<p>El pequeño pirata Serafín desembarca con su tripulación en una isla muy rara y muy especial llamada Islachís, donde los habitantes son narices. Narices enormes y chiquitas, narices amarillas, blancas, rojas y negras. Lo peor de todo es que estas narices están todo el día echando mocos pegajosos y Serafín no sabe cómo va a escapar de allí. Será necesario encender el botón de la imaginación. Veremos&hellip;</p>
<p></p>
<p><strong>Edad</strong>: a partir de 4 años<br />
<strong>Día:</strong> 23 de enero <br />
<strong>Duración</strong>: 60 min.<br />
<strong>Participantes</strong>: 12 niños y niñas<br />
<strong>Lugar</strong>: Sala infantil<br />
<strong>Inscripciones:</strong> a partir del 22 de enero (10:00 h.)<br />
</p>
<p></p>";Cuentacuentos;Libros y Lectura;2024-01-23;;18:30;;;;Público infantil;"https://datosabiertos.jcyl.es/web/jcyl/binarios/453/452/minilectores.jpg?blobheader=image%2Fjpeg&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca de Castilla y León;41.65746311219742;-4.729791283607483;1179469311668;Valladolid;47;Valladolid;Plaza de la Trinidad, 2;47003;BPVAL;SI;1285340851174;https://bibliotecas.jcyl.es/web/jcyl/BibliotecaCastillaYLeon/es/Plantilla100Detalle/1284316773345/Evento/1285340851174/Comunicacion;41.65746311126041, -4.729791283607482
Talleres: Saca partido a tu móvil;"<p>Con el objetivo de acercar el mundo de las tecnologías y la comunicación a las personas adultas, la Biblioteca de Castilla y León organiza unos talleres sobre la utilización de dispositivos móviles y el manejo de las aplicaciones más útiles del día a día.</p>
<p>Los talleres se realizarán los martes y jueves, son gratuitos y las inscripciones pueden hacerse a partir del día 8 de enero en el mostrador de información de la Biblioteca.</p>
<p></p>
<p><strong>Días: </strong>16, 23 y 30 de enero<br />
<strong>Hora:</strong> de 12 a 13 h.<br />
<strong>Lugar:</strong> Aula digital</p>
<p></p>
<p><strong>Días: </strong>18 y 25 de enero<br />
<strong>Hora:</strong> de 18:30 a 19:30 h.<br />
<strong>Lugar:</strong> Aula digital</p>";Taller;Otros;2024-01-16;;;;;;Adultos;"https://datosabiertos.jcyl.es/web/jcyl/binarios/914/332/Talleres%20m%C3%B3vil.bmp?blobheader=application%2Foctet-stream&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca de Castilla y León;41.65746311219742;-4.729791283607483;1179469311668;Valladolid;47;Valladolid;Plaza de la Trinidad, 2;47003;BPVAL;SI;1285344482110;https://bibliotecas.jcyl.es/web/es/bibliotecacastillayleon/taller-saca-partido-movil.html;41.65746311126041, -4.729791283607482
Mañanas de película. Ciclo 'Maldito parné';"<p>Enero, mes de inicio, mes de esperanzas en el año nuevo y el mes de la cuesta&rdquo; económica. Los largometrajes que hemos elegido hacen referencia a estas crisis económicas que afectan a las familias en mayor medida, a estas situaciones, permanentes o temporales, en las que la falta de ingresos que hacen que la vida y la convivencia sean más difíciles. Puede que sirvan para pensar que los demás están peor o para ver la vida de otros gestionando esta situación.</p>
<h3>Jueves 11 de enero</h3>
<ul>
<li>
<p><strong><em>Sorry we missed you </em>(2019), </strong>dirigida por Ken Loach<br />
No recomendada para menores de 12 años</p>
<p></p>
</li>
</ul>";Cine o audiovisual;Cine;2024-01-11;;11:00 h;;;;Adultos;"https://datosabiertos.jcyl.es/web/jcyl/binarios/811/845/ma%C3%B1anas%20de%20pelicula.jpg?blobheader=image%2Fjpeg&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca de Castilla y León;41.65746311219742;-4.729791283607483;1179469311668;Valladolid;47;Valladolid;Plaza de la Trinidad, 2;47003;BPVAL;SI;1285344113406;https://bibliotecas.jcyl.es/web/jcyl/BibliotecaCastillaYLeon/es/Plantilla100Detalle/1284316773345/Evento/1285344113406/Comunicacion;41.65746311126041, -4.729791283607482
'Love. Viaje Sonoro a través del amor' (JOSE LUIS GUTIERREZ);"<p>LOVE 'VIAJE SONORO A TRAVÉS DEL AMOR'</p> 
<p>'El viaje, siempre el viaje, el movimiento, la vibración, todo lo que vibra suena'.</p> 
<p>Los instrumentos se transforman en objetos y los objetos en Instrumentos.</p> 
<p>José Luis Gutiérrez es un explorador sonoro que recorre el mundo en busca de los secretos del sonido. Nada parece ser lo que es, todo es lo que no parece ser; la sorpresa siempre presente.</p> 
<p>El saxofón es un velero en el que viajamos por paisajes sonoros, lugares donde nacen instrumentos inventados. Instrumentos que solo existen en el universo del artista, él mismo los construye y los hace realidad para nosotros. Así nace: El 'Panderidoo' un instrumento que en la realidad, es una historia de amor entre la luna y el viento. El 'Vibrantum' báculo sonoro que nos habla del origen del universo a través del sonido, o el 'Aro de lluvia' que abraza nuestro cuerpo en una lluvia infinita.</p> 
<p>Se elevan torres sonoras, equilibrios afinados, contrapuntos entre la música y la plástica. Polifonías con el gesto, la palabra, la voz y el canto.</p> 
<p>Las Artes conversan entre sí. Hablan de Amor, &iquest;de qué van a hablar si no? Porque si no es por Amor, entonces nada merece la pena.</p> 
<p></p> 
<p></p> 
<p><strong>Género: Música. Estilo: Contemporánea-Jazz. Duración: 60 min.</strong></p> 
<p><strong>Espectáculo incluido en la programación de Circuitos Escénicos de Castilla y León.</strong></p><p><strong>Web del evento</strong>: http://www.joseluisgutierrez.com/es/inicio.htm</p><p><img src='https://datosabiertos.jcyl.es/web/jcyl/binarios/25/1021/LOVE.%20VIAJE%20SONORO%20A%20TRAV%C3%89S%20DEL%20AMOR,4.jpeg?blobheader=image%2Fjpeg&blobheadername1=Cache-Control&blobheadername2=Expires&blobheadername3=Site&blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&blobheadervalue2=0&blobnocache=true' alt='LOVE. VIAJE SONORO A TRAVÉS DEL AMOR'></p><p><img src='https://datosabiertos.jcyl.es/web/jcyl/binarios/25/1021/LOVE.%20VIAJE%20SONORO%20A%20TRAV%C3%89S%20DEL%20AMOR,6.jpeg?blobheader=image%2Fjpeg&blobheadername1=Cache-Control&blobheadername2=Expires&blobheadername3=Site&blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&blobheadervalue2=0&blobnocache=true' alt='LOVE. VIAJE SONORO A TRAVÉS DEL AMOR'></p>";Concierto;Conciertos;2024-01-17;;20:00;21:00;4 euros;;Adultos;"https://datosabiertos.jcyl.es/web/jcyl/binarios/25/1021/LOVE.%20VIAJE%20SONORO%20A%20TRAV%C3%89S%20DEL%20AMOR,2.jpeg?blobheader=image%2Fjpeg&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";"https://datosabiertos.jcyl.es/web/jcyl/binarios/25/1021/LOVE.%20VIAJE%20SONORO%20A%20TRAV%C3%89S%20DEL%20AMOR,1.jpeg?blobheader=image%2Fjpeg&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";Teatro Corral de la Anuncia (Urones de Castroponce);42.09985036577686;-5.282884240150452;1179469308654;Urones de Castroponce;47;Valladolid;Plaza de Santa María, 17;47671;;NO;1285348034935;https://cultura.jcyl.es/web/jcyl/Cultura/es/Plantilla100Detalle/1284282053297/Evento/1285348034935/Comunicacion;42.099850364838304, -5.2828842401504525
Cubilete de Terra Sigillata Hispánica;"<p>Museo de Valladolid. La primera pieza del mes del museo nos destaca un cubilete de cerámica fina romana Terra Sigillata Hispánica. Se trata de un vaso para beber agua con las características técnicas (color rojo brillante) propias de la &lsquo;terra sigillata&rsquo; (tierra sellada) que se fabricaba en los alfares de Tricio, en la actual Comunidad Autónoma de La Rioja. Su forma imita la propia de los vasos de la &lsquo;cerámica de paredes finas&rsquo; contemporánea.</p>
<ul>
<li>Visita comentada a la pieza del mes el viernes 12 de enero a las 12:00 horas..</li>
</ul>";Exposición;Exposiciones;2024-01-01;2024-01-31;;;;;Todos los públicos;"https://datosabiertos.jcyl.es/web/jcyl/binarios/599/204/00,3.JPG?blobheader=image%2Fjpeg&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";"https://datosabiertos.jcyl.es/web/jcyl/binarios/525/591/Sigillata.JPG?blobheader=image%2Fjpeg&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";Museo de Valladolid;41.65604829822771;-4.728541374206543;1179469311668;Valladolid;47;Valladolid;Plaza de Fabio Nelli, s/n.;47003;;NO;1285345046152;https://cultura.jcyl.es/web/jcyl/Cultura/es/Plantilla100Detalle/1284282053297/Evento/1285345046152/Comunicacion;41.65604829729071, -4.728541374206543
Jugando con los cuentos: ¿Qué le pasa a Nicolás?;"<img src='https://datosabiertos.jcyl.es/web/jcyl/binarios/300/597/Nicol%C3%A1s%20rectangular.bmp?blobheader=application%2Foctet-stream&blobheadername1=Cache-Control&blobheadername2=Expires&blobheadername3=Site&blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&blobheadervalue2=0&blobnocache=true' alt=''>
<p></p>
<p><strong><em>&iquest;Qué le pasa a Nicolás?, </em></strong>de Juana Cortés.</p>
<p>Sofí es la amiga de Nicolás y se da cuenta que algo raro le está pasando. Está perdiendo sus colores. Primero el color de su pelo, el naranja. Después el verde. El doctor le dirá que coma mandarinas y zanahorias y también kiwis y manzanas verdes para recuperar el color. &iquest;Será posible recuperar así los colores?, la realidad es que Nicolás está sufriendo acoso escolar y Sofí y otros amigos le van a ayudar.</p>
<p></p>
<p><strong>Edad</strong>: a partir de 4 años<br />
<strong>Día:</strong> 30 de enero <br />
<strong>Duración</strong>: 60 min.<br />
<strong>Participantes</strong>: 12 niños y niñas<br />
<strong>Lugar</strong>: Sala infantil<br />
<strong>Inscripciones:</strong> a partir del 22 de enero (10:00 h.)<br />
</p>
<p></p>";Cuentacuentos;Libros y Lectura;2024-01-30;;18:30;;;;Público infantil;"https://datosabiertos.jcyl.es/web/jcyl/binarios/453/452/minilectores.jpg?blobheader=image%2Fjpeg&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca de Castilla y León;41.65746311219742;-4.729791283607483;1179469311668;Valladolid;47;Valladolid;Plaza de la Trinidad, 2;47003;BPVAL;SI;1285340859701;https://bibliotecas.jcyl.es/web/jcyl/BibliotecaCastillaYLeon/es/Plantilla100Detalle/1284316773345/Evento/1285340859701/Comunicacion;41.65746311126041, -4.729791283607482
Conciertos y talleres didácticos para bebés;"<p>Los conciertos y talleres de música en familia son un espacio en el que se busca la interacción entre música y personas, con la pretensión de que cada experiencia sea única y personal.</p>
<p>Dirigido a niños de 0 a 5 años acompañados de un adulto, el objetivo principal es fomentar y desarrollar la sensibilización artística del bebé, ofreciendo una experiencia musical y artística de calidad para compartir entre toda la familia.</p>
<h3></h3>
<p></p>
<h3><strong><em>'La vuelta al mundo en 80 notas'</em></strong></h3>
<p>Taller musical</p>
<ul>
<li><strong>Fecha: </strong>lunes 29 de diciembre</li>
<li><strong>Hora:</strong> dos sesiones: 17:00 h y 18:30 h.</li>
<li><strong>Plazo de inscripción: </strong>a partir del 9 de enero (10:00 h.)</li>
<li><strong>Duración</strong>: 60 min</li>
<li><strong>Número de plazas: </strong>máximo 10 niños con un adulto cada uno</li>
<li><strong>A cargo de</strong>: Yamparampán</li>
</ul>
<p></p>
<h3></h3>
<h3></h3>
<p></p>";Concierto;Conciertos;2024-01-29;;17:00 y 18:30 h;;;;Público infantil;"https://datosabiertos.jcyl.es/web/jcyl/binarios/645/46/concierto%20did%C3%A1ctico.JPG?blobheader=image%2Fjpeg&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca de Castilla y León;41.65746311219742;-4.729791283607483;1179469311668;Valladolid;47;Valladolid;Plaza de la Trinidad, 2;47003;BPVAL;SI;1285343592440;https://bibliotecas.jcyl.es/web/es/bibliotecacastillayleon/rincon-infantil/concierto-didactico-para-bebes.html;41.65746311126041, -4.729791283607482
Cuentos para bebés: 'Había una vez...';"<p>Tardes de viernes, tardes de cuentos para bebés a cargo de Cachivaches. Esta actividad está destinada a niños de 6 meses a 3 años, divididos en dos grupos de edades: de 6 a 23 meses y de 2 a 3 años.</p>
<h3><strong><em>'Había una vez... cuentos para bebés'</em></strong></h3>
<p>Hemos creado un espacio respetuoso en la Biblioteca para familias con bebés, en el que poder disfrutar de la comunicación entre padres e hijos a través de los cuentos.</p>
<p>Los cuentos tienen magia, tienen ritmo y, lo más importante, para nosotros son arte. En la educación de nuestros hijos muchas veces nos centramos en los contenidos, pero nos olvidamos de que lo que necesitan es crear estructuras, fortalecer lazos, asombrarse, ilusionarse y alimentar y respetar su curiosidad. Todo esto nos va a permitir aprender, pero de verdad, aprender desde dentro. Por todo esto, queremos que el lenguaje y la lectura también se aprendan desde dentro, bien prontito y a través de los padres. </p>
<p></p>
<p><strong>&gt; Niños de 6 a 23 meses</strong></p>
<ul>
<li><strong>Fechas: </strong>viernes 12 de enero (17:30 h), viernes 19 de enero (18:30 h) y viernes 26 de enero (17:30 h)</li>
<li><strong>Plazo de inscripción: </strong>a partir del 9 de enero (10:00 h.)</li>
<li><strong>Número de plazas: </strong>máximo 10 niños con un adulto cada uno</li>
</ul>
<h3><em><strong>'Había una vez... cuentos con tacto'</strong></em></h3>
<p>A través de este taller queremos atraer a los más pequeños de la casa, y a sus familias, al mundo de los cuentos y la lectura. Esta es una actividad divertida, creativa, un cuentacuentos diferente adaptado a los más pequeños de la casa. Es nuestro deseo unir la lectura, el afecto y la diversión, ya que está demostrado que es la mejor manera para desarrollar el gusto por los libros, como fórmula para presentar a los pequeños el apasionante mundo de la lectura. Una afición que les acompañará de por vida y que les ayudará a crecer felices. </p>
<p><strong>&gt; Niños de 2 a 3 años</strong></p>
<ul>
<li><strong>Fecha: </strong>viernes 12 de enero (18:30 h), viernes 19 de enero (17:30 h) y viernes 26 de enero (18:30 h)</li>
<li><strong>Plazo de inscripción: </strong>a partir del 9 de enero (10:00 h.)</li>
<li><strong>Número de plazas: </strong>máximo 10 niños con un adulto cada uno</li>
</ul>
<h3></h3>
<p></p>";Cuentacuentos;Libros y Lectura;2024-01-26;;;;;;Público infantil;"https://datosabiertos.jcyl.es/web/jcyl/binarios/989/336/cuentos%20para%20beb%C3%A9s200.jpg?blobheader=image%2Fjpeg&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca de Castilla y León;41.65746311219742;-4.729791283607483;1179469311668;Valladolid;47;Valladolid;Plaza de la Trinidad, 2;47003;BPVAL;SI;1285343551530;https://bibliotecas.jcyl.es/web/es/bibliotecacastillayleon/rincon-infantil/cuentos-para-bebes-febrero.html;41.65746311126041, -4.729791283607482
Talleres: Saca partido a tu móvil;"<p>Con el objetivo de acercar el mundo de las tecnologías y la comunicación a las personas adultas, la Biblioteca de Castilla y León organiza unos talleres sobre la utilización de dispositivos móviles y el manejo de las aplicaciones más útiles del día a día.</p>
<p>Los talleres se realizarán los martes y jueves, son gratuitos y las inscripciones pueden hacerse a partir del día 8 de enero en el mostrador de información de la Biblioteca.</p>
<p></p>
<p><strong>Días: </strong>16, 23 y 30 de enero<br />
<strong>Hora:</strong> de 12 a 13 h.<br />
<strong>Lugar:</strong> Aula digital</p>
<p></p>
<p><strong>Días: </strong>18 y 25 de enero<br />
<strong>Hora:</strong> de 18:30 a 19:30 h.<br />
<strong>Lugar:</strong> Aula digital</p>";Taller;Otros;2024-01-30;;;;;;Adultos;"https://datosabiertos.jcyl.es/web/jcyl/binarios/914/332/Talleres%20m%C3%B3vil.bmp?blobheader=application%2Foctet-stream&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca de Castilla y León;41.65746311219742;-4.729791283607483;1179469311668;Valladolid;47;Valladolid;Plaza de la Trinidad, 2;47003;BPVAL;SI;1285344482110;https://bibliotecas.jcyl.es/web/es/bibliotecacastillayleon/taller-saca-partido-movil.html;41.65746311126041, -4.729791283607482
